CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Quantidade,Valor
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4367
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4367
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4367
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4367
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4408
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4367
1,Tipo_A,ESTADO ZULIA - V,EX,2011-04-29,1,10901.4367
19,Tipo_K,ESTADO ZULIA - V,EX,2011-04-29,1,9749.39
19,Tipo_K,ESTADO ZULIA - V,EX,2011-04-29,1,9749.39
19,Tipo_K,ESTADO ZULIA - V,EX,2011-04-29,1,9749.39
19,Tipo_K,ESTADO ZULIA - V,EX,2011-04-29,1,9749.39
19,Tipo_K,ESTADO ZULIA - V,EX,2011-04-29,1,9749.39
14,Tipo_H_6-10,BARRETOS,SP,2011-05-02,1,20500
1,Tipo_A,HERNANDARIAS - P,EX,2011-05-04,1,7697.9058
1,Tipo_A,HERNANDARIAS - P,EX,2011-05-04,1,7697.9058
1,Tipo_A,SANTA CRUZ DEL L,EX,2011-05-04,1,8174.99
1,Tipo_A,SANTA CRUZ DEL L,EX,2011-05-04,1,8174.99
13,Tipo_H_2-5,TAUBATE,SP,2011-05-04,1,13530
19,Tipo_K,SANTA CRUZ DEL L,EX,2011-05-04,1,7692.215
19,Tipo_K,SANTA CRUZ DEL L,EX,2011-05-04,1,7692.215
17,Tipo_J_2-8,SANTA CRUZ DEL L,EX,2011-05-04,1,11847.2985
17,Tipo_J_2-8,SANTA CRUZ DEL L,EX,2011-05-04,1,11847.2985
7,Tipo_F_0-11,JUARA,MT,2011-05-05,1,37064
7,Tipo_F_0-11,HERVAL,RS,2011-05-09,1,30299
16,Tipo_I,PIRASSUNUNGA,SP,2011-05-10,1,7380
17,Tipo_J_2-8,ESTRELA,RS,2011-05-10,1,20013.0471
7,Tipo_F_0-11,QUERENCIA,MT,2011-05-10,1,23780
1,Tipo_A,BRACO DO NORTE,SC,2011-05-11,1,12997.6314
1,Tipo_A,VIDEIRA,SC,2011-05-11,1,7585
19,Tipo_K,SAO JOSE DO RIO,SP,2011-05-11,1,8692
19,Tipo_K,CRISTALINA,GO,2011-05-12,1,12751
2,Tipo_B,CASTRO,PR,2011-05-12,1,7544
1,Tipo_A,SAO FRANCISCO DO,MA,2011-05-13,1,14842
2,Tipo_B,CASCAVEL,PR,2011-05-13,1,5248
17,Tipo_J_2-8,PAULINIA,SP,2011-05-13,1,20910
7,Tipo_F_0-11,TERRA NOVA DO NO,MT,2011-05-13,1,38540
1,Tipo_A,PERDOES,MG,2011-05-16,1,12453.75
7,Tipo_F_0-11,CORONEL MACEDO,SP,2011-05-16,1,34440
13,Tipo_H_2-5,CASCAVEL,PR,2011-05-16,1,28700
2,Tipo_B,PATOS DE MINAS,MG,2011-05-17,1,11070
7,Tipo_F_0-11,PATOS DE MINAS,MG,2011-05-17,1,18478.29
14,Tipo_H_6-10,LAJEADO,RS,2011-05-17,1,30750
14,Tipo_H_6-10,FRUTAL,MG,2011-05-17,1,18427.04
1,Tipo_A,VALINHOS,SP,2011-05-19,1,10250
7,Tipo_F_0-11,ASTORGA,PR,2011-05-19,1,41000
14,Tipo_H_6-10,CAPITAO ENEAS,MG,2011-05-20,1,33620
17,Tipo_J_2-8,DORES DO INDAIA,MG,2011-05-20,1,22324.2212
1,Tipo_A,TREZE TILIAS,SC,2011-05-23,1,12997.6314
2,Tipo_B,TREZE TILIAS,SC,2011-05-23,1,11262.8025
9,Tipo_F_15-20,BARRETOS,SP,2011-05-23,1,85362
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-05-23,1,14701.7882
18,Tipo_J_9,BONOPOLIS,GO,2011-05-24,1,35260
1,Tipo_A,AGUA DOCE,SC,2011-05-25,1,13038
1,Tipo_A,BRACO DO NORTE,SC,2011-05-25,1,10467.2262
7,Tipo_F_0-11,JATAI,GO,2011-05-26,1,30340
13,Tipo_H_2-5,PIRES DO RIO,GO,2011-05-26,1,22140
1,Tipo_A,CLEVELANDIA,PR,2011-05-26,1,14350
14,Tipo_H_6-10,CASTRO,PR,2011-05-26,1,17810.4
1,Tipo_A,VIDEIRA,SC,2011-05-27,1,12464
17,Tipo_J_2-8,ALVORADA,RS,2011-06-01,1,15630.3808
17,Tipo_J_2-8,ALVORADA,RS,2011-06-01,1,15630.3808
14,Tipo_H_6-10,BRASNORTE,MT,2011-06-01,1,34030
9,Tipo_F_15-20,LUIS EDUARDO MAG,BA,2011-06-02,1,49200
13,Tipo_H_2-5,MOCOCA,SP,2011-06-02,1,21083.43
13,Tipo_H_2-5,MOCOCA,SP,2011-06-02,1,21083.43
2,Tipo_B,CRISTALINA,GO,2011-06-03,1,6765
9,Tipo_F_15-20,SAO SEBASTIAO DA,PR,2011-06-03,1,114344.08
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-06-03,1,24600
13,Tipo_H_2-5,BRACO DO NORTE,SC,2011-06-06,1,26617.4542
1,Tipo_A,PATOS DE MINAS,MG,2011-06-07,1,11480
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-06-07,1,14260.21
17,Tipo_J_2-8,MONTEVIDEO,EX,2011-06-07,1,11457.86
9,Tipo_F_15-20,AGUA BOA,MT,2011-06-07,1,60370.45
7,Tipo_F_0-11,QUERENCIA,MT,2011-06-07,1,20090
1,Tipo_A,FORMIGA,MG,2011-06-08,1,8200
9,Tipo_F_15-20,BARRETOS,SP,2011-06-08,1,84665
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-06-13,1,13120
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-06-13,1,13120
7,Tipo_F_0-11,BARRETOS,SP,2011-06-16,1,31160
1,Tipo_A,GARANHUNS,PE,2011-06-17,1,13120
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-06-17,1,14291.37
13,Tipo_H_2-5,MOCOCA,SP,2011-06-17,1,13102.37
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-06-17,1,29069
14,Tipo_H_6-10,IVINHEMA,MS,2011-06-20,1,45920
7,Tipo_F_0-11,BRASILANDIA,MS,2011-06-21,1,41000
7,Tipo_F_0-11,CAMPO GRANDE,MS,2011-06-22,1,45100
1,Tipo_A,ITAPETININGA,SP,2011-06-22,1,10660
1,Tipo_A,BURITIS,MG,2011-06-22,1,20500
13,Tipo_H_2-5,ITAPETININGA,SP,2011-06-22,1,26445
17,Tipo_J_2-8,ALVORADA,RS,2011-06-27,1,15630.3808
17,Tipo_J_2-8,ALVORADA,RS,2011-06-27,1,15630.3808
17,Tipo_J_2-8,ALVORADA,RS,2011-06-27,1,15630.3808
9,Tipo_F_15-20,IPIRANGA DO NORT,MT,2011-06-27,1,92250
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-06-28,1,22946.8923
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-06-28,1,29069
14,Tipo_H_6-10,MOCOCA,SP,2011-06-28,1,16094.14
1,Tipo_A,AQUIRAZ,CE,2011-06-30,1,18860
17,Tipo_J_2-8,ESTRELA,RS,2011-07-01,1,13602.57
1,Tipo_A,GUARUJA,SP,2011-07-05,1,8462.4
1,Tipo_A,CHAPECO,SC,2011-07-06,1,11275
1,Tipo_A,ARMAZEM,SC,2011-07-06,1,12997.6314
2,Tipo_B,MOCOCA,SP,2011-07-07,1,5166
13,Tipo_H_2-5,POUSO ALEGRE,MG,2011-07-07,1,22140
13,Tipo_H_2-5,SANTO ANTONIO DO,MG,2011-07-07,1,25420
13,Tipo_H_2-5,POUSO ALEGRE,MG,2011-07-07,1,15990
13,Tipo_H_2-5,MOCOCA,SP,2011-07-07,1,21083.43
9,Tipo_F_15-20,CAMPO VERDE,MT,2011-07-07,1,48380
7,Tipo_F_0-11,SAO DOMINGOS,GO,2011-07-11,1,15580
9,Tipo_F_15-20,ASSUNCION - PARA,EX,2011-07-12,1,41538.822
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-07-12,1,20500
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-07-12,1,22946.8923
13,Tipo_H_2-5,DOIS VIZINHOS,PR,2011-07-12,1,27470
13,Tipo_H_2-5,PELOTAS,RS,2011-07-12,1,32390
19,Tipo_K,PELOTAS,RS,2011-07-12,1,11890
7,Tipo_F_0-11,TERENOS,MS,2011-07-12,1,16400
13,Tipo_H_2-5,TREZE TILIAS,SC,2011-07-13,1,30377.8881
1,Tipo_A,LAJEADO,RS,2011-07-14,1,9676
1,Tipo_A,FRANCA,SP,2011-07-14,1,14965
7,Tipo_F_0-11,OURINHOS,SP,2011-07-14,1,25625
13,Tipo_H_2-5,FRANCA,SP,2011-07-14,1,15293
7,Tipo_F_0-11,JANDAIA,GO,2011-07-15,1,22550
1,Tipo_A,CASTRO,PR,2011-07-15,1,15636.58
2,Tipo_B,PATOS DE MINAS,MG,2011-07-15,1,6765
2,Tipo_B,CASTRO,PR,2011-07-15,1,8010.17
17,Tipo_J_2-8,CASTRO,PR,2011-07-15,1,19270
17,Tipo_J_2-8,CASTRO,PR,2011-07-15,1,19270
13,Tipo_H_2-5,TREZE TILIAS,SC,2011-07-18,1,30340
13,Tipo_H_2-5,PIRES DO RIO,GO,2011-07-19,1,23370
2,Tipo_B,PATOS DE MINAS,MG,2011-07-19,1,5822
7,Tipo_F_0-11,PORTO VELHO,RO,2011-07-19,1,32800
14,Tipo_H_6-10,SANTA VITORIA,MG,2011-07-19,1,41000
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-07-19,1,13120
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-07-19,1,15498
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-07-19,1,16315.6302
1,Tipo_A,DOM ELISEU,PA,2011-07-19,1,14760
14,Tipo_H_6-10,DOM ELISEU,PA,2011-07-19,1,25625
7,Tipo_F_0-11,SANTA HELENA DE,GO,2011-07-20,1,28700
2,Tipo_B,SILVEIRANIA,MG,2011-07-20,1,7380
13,Tipo_H_2-5,CRUZEIRO DO IGUA,PR,2011-07-20,1,27470
14,Tipo_H_6-10,SAO JOSE DO RIO,SP,2011-07-22,1,16930.6056
13,Tipo_H_2-5,BOM JARDIM DE GO,GO,2011-07-25,1,12710
14,Tipo_H_6-10,MOCOCA,SP,2011-07-25,1,26708.22
7,Tipo_F_0-11,CHAPADAO DO SUL,MS,2011-07-26,1,29930
13,Tipo_H_2-5,CASTRO,PR,2011-07-26,1,24880.03
14,Tipo_H_6-10,TAUBATE,SP,2011-07-26,1,16400
13,Tipo_H_2-5,SANTA RITA DO AR,GO,2011-07-28,1,25010
7,Tipo_F_0-11,SANTO ANASTACIO,SP,2011-07-28,1,43132
13,Tipo_H_2-5,ALEXANIA,GO,2011-07-29,1,32800
1,Tipo_A,PATOS DE MINAS,MG,2011-07-29,1,11551.9796
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-07-29,1,22946.88
1,Tipo_A,CAICO,RN,2011-08-01,1,9020
19,Tipo_K,CARAMBEI,PR,2011-08-01,1,10250
17,Tipo_J_2-8,GUARUJA,SP,2011-08-02,1,12673.674
17,Tipo_J_2-8,GUARUJA,SP,2011-08-02,1,12673.674
17,Tipo_J_2-8,GUARUJA,SP,2011-08-02,1,9477.273
17,Tipo_J_2-8,GUARUJA,SP,2011-08-02,1,9477.273
17,Tipo_J_2-8,GUARUJA,SP,2011-08-02,1,9477.273
17,Tipo_J_2-8,GUARUJA,SP,2011-08-02,1,9477.273
7,Tipo_F_0-11,SANTA CRUZ DO RI,SP,2011-08-03,1,25625
19,Tipo_K,MARINGA,PR,2011-08-03,1,9430
19,Tipo_K,RIBEIRAO PRETO,SP,2011-08-03,1,11603
7,Tipo_F_0-11,FRUTAL,MG,2011-08-04,1,36080
9,Tipo_F_15-20,FRUTAL,MG,2011-08-04,1,102500
17,Tipo_J_2-8,PAULINIA,SP,2011-08-04,1,20910
13,Tipo_H_2-5,CASTRO,PR,2011-08-05,1,24880.03
19,Tipo_K,CARAMBEI,PR,2011-08-05,1,10250
7,Tipo_F_0-11,PORANGATU,GO,2011-08-09,1,22655.37
7,Tipo_F_0-11,BARRA DO BUGRES,MT,2011-08-09,1,41820
14,Tipo_H_6-10,FRUTAL,MG,2011-08-10,1,21648
7,Tipo_F_0-11,NOVO SAO JOAQUIM,MT,2011-08-10,1,37720
7,Tipo_F_0-11,PATOS DE MINAS,MG,2011-08-11,1,24600
13,Tipo_H_2-5,SAO DESIDERIO,BA,2011-08-11,1,20500
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-08-11,1,24354
7,Tipo_F_0-11,RIBEIRAO PRETO,SP,2011-08-12,1,46649.8
2,Tipo_B,PATOS DE MINAS,MG,2011-08-18,1,5792.7424
9,Tipo_F_15-20,SALES OLIVEIRA,SP,2011-08-18,1,41000
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-08-18,1,24878.8
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-08-18,1,24878.8
14,Tipo_H_6-10,CAPINOPOLIS,MG,2011-08-18,1,24600
17,Tipo_J_2-8,PATOS DE MINAS,MG,2011-08-18,1,19265.0144
14,Tipo_H_6-10,IMBITUVA,PR,2011-08-19,1,34030
16,Tipo_I,DRACENA,SP,2011-08-19,1,9461.9144
17,Tipo_J_2-8,JABORANDI,BA,2011-08-19,1,22550
7,Tipo_F_0-11,PATOS DE MINAS,MG,2011-08-23,1,33210
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-08-23,1,16016.6541
13,Tipo_H_2-5,NEVES PAULISTA,SP,2011-08-23,1,17220
1,Tipo_A,ROSARIO DO SUL,RS,2011-08-24,1,16809.18
1,Tipo_A,PELOTAS,RS,2011-08-24,1,12322.1318
1,Tipo_A,URUCUI,PI,2011-08-26,1,12218
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-08-26,1,30135
14,Tipo_H_6-10,FRUTAL,MG,2011-08-26,1,41820
12,Tipo_G,MARILIA,SP,2011-08-29,1,8231.98
17,Tipo_J_2-8,ITARARE,SP,2011-08-29,1,22140
7,Tipo_F_0-11,PONTES E LACERDA,MT,2011-08-29,1,41000
19,Tipo_K,PALMEIRA,PR,2011-08-30,1,25420
2,Tipo_B,BEBEDOURO,SP,2011-08-31,1,15990
11,Tipo_F_25-27,TERENOS,MS,2011-09-01,1,124025
17,Tipo_J_2-8,ALVORADA,RS,2011-09-01,1,10522.24
17,Tipo_J_2-8,ALVORADA,RS,2011-09-01,1,10522.24
7,Tipo_F_0-11,AGUA CLARA,MS,2011-09-02,1,41000
17,Tipo_J_2-8,PORANGATU,GO,2011-09-02,1,12300
13,Tipo_H_2-5,ESTRELA,RS,2011-09-02,1,13325
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-09-02,1,24878.8
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-09-02,1,24600
19,Tipo_K,VIAMAO,RS,2011-09-02,1,6765
14,Tipo_H_6-10,CACHOEIRA DO SUL,RS,2011-09-05,1,49200
16,Tipo_I,CASTRO,PR,2011-09-05,1,7433.3
19,Tipo_K,LAJEADO,RS,2011-09-06,1,11070
19,Tipo_K,AURIFLAMA,SP,2011-09-06,1,10988
7,Tipo_F_0-11,PORTO ALEGRE DO,MT,2011-09-09,1,37720
9,Tipo_F_15-20,BARRA DO BUGRES,MT,2011-09-09,1,73800
1,Tipo_A,CONSELHEIRO LAFA,MG,2011-09-12,1,17835
13,Tipo_H_2-5,POUSO ALEGRE,MG,2011-09-12,1,24879.62
2,Tipo_B,URUGUAY,EX,2011-09-15,1,27436.5112
2,Tipo_B,PATOS DE MINAS,MG,2011-09-16,1,5792.7424
2,Tipo_B,PATOS DE MINAS,MG,2011-09-16,1,5248
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-09-16,1,16016.6541
1,Tipo_A,MARINGA,PR,2011-09-20,1,16400
14,Tipo_H_6-10,SANTA CRUZ DO RI,SP,2011-09-21,1,19680
13,Tipo_H_2-5,MOCOCA,SP,2011-09-22,1,14336.47
13,Tipo_H_2-5,SANTA CRUZ DO RI,SP,2011-09-22,1,19065
13,Tipo_H_2-5,MOCOCA,SP,2011-09-22,1,22285.96
16,Tipo_I,ARARAS,SP,2011-09-22,1,6560
11,Tipo_F_25-27,TERENOS,MS,2011-09-23,1,124025
13,Tipo_H_2-5,PANAMBI,RS,2011-09-23,1,26538.48
14,Tipo_H_6-10,CASTRO,PR,2011-09-23,1,30176
14,Tipo_H_6-10,CASTRO,PR,2011-09-23,1,30176
1,Tipo_A,SANTIAGO CHILE,EX,2011-09-26,1,9781.7472
7,Tipo_F_0-11,SANTIAGO CHILE,EX,2011-09-26,1,16333.1372
14,Tipo_H_6-10,SANTIAGO CHILE,EX,2011-09-26,1,16933.3977
14,Tipo_H_6-10,SANTIAGO CHILE,EX,2011-09-26,1,38238.773
17,Tipo_J_2-8,SANTIAGO CHILE,EX,2011-09-26,1,13381.662
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-09-27,1,24878.8
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-09-27,1,24026
13,Tipo_H_2-5,LONDRINA,PR,2011-09-27,1,28012.84
2,Tipo_B,FRUTAL,MG,2011-09-28,1,30750
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-09-30,1,24600
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-09-30,1,29520
9,Tipo_F_15-20,MATUPA,MT,2011-09-30,1,89380
1,Tipo_A,TUBARAO,SC,2011-10-03,1,9705.93
1,Tipo_A,TUBARAO,SC,2011-10-03,1,13120
19,Tipo_K,BOITUVA,SP,2011-10-05,1,9430
16,Tipo_I,BRASILIA,DF,2011-10-07,1,9635
14,Tipo_H_6-10,AMARALINA,GO,2011-10-07,1,24600
17,Tipo_J_2-8,ESTRELA,RS,2011-10-07,1,20549.2
7,Tipo_F_0-11,COXIM,MS,2011-10-10,1,46659.5334
9,Tipo_F_15-20,BARRA DO BUGRES,MT,2011-10-10,1,74620
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-10-11,1,24600
14,Tipo_H_6-10,MOCOCA,SP,2011-10-11,1,26996.86
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-10-11,1,20945.67
9,Tipo_F_15-20,COSTA RICA,MS,2011-10-13,1,57400
1,Tipo_A,TAMBAU,SP,2011-10-13,1,19638.5162
1,Tipo_A,BAMBUI,MG,2011-10-14,1,20500
7,Tipo_F_0-11,PIMENTEIRAS DO O,RO,2011-10-14,1,44280
7,Tipo_F_0-11,CAJURU,SP,2011-10-14,1,44690
13,Tipo_H_2-5,FORMOSA,GO,2011-10-17,1,25830
13,Tipo_H_2-5,FORMOSA,GO,2011-10-17,1,25830
12,Tipo_G,DOM ELISEU,PA,2011-10-17,1,10865
13,Tipo_H_2-5,MOCOCA,SP,2011-10-18,1,22285.96
13,Tipo_H_2-5,MOCOCA,SP,2011-10-18,1,22285.96
7,Tipo_F_0-11,AVAI,SP,2011-10-20,1,38950
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-10-21,1,24600
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-10-21,1,24600
7,Tipo_F_0-11,NOVA MUTUM,MT,2011-10-24,1,30258
1,Tipo_A,PONTA GROSSA,PR,2011-10-25,1,12416.44
13,Tipo_H_2-5,ITAGUARU,GO,2011-10-27,1,18450
7,Tipo_F_0-11,PATOS DE MINAS,MG,2011-10-27,1,26322.41
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-10-27,1,24600
15,Tipo_H_12-15,ITUIUTABA,MG,2011-10-28,1,58220
14,Tipo_H_6-10,ESPERANCA,PB,2011-10-28,1,22908.3154
19,Tipo_K,SAO MANUEL,SP,2011-10-31,1,14760
19,Tipo_K,SAO MANUEL,SP,2011-11-01,1,14760
2,Tipo_B,SANTIAGO CHILE,EX,2011-11-08,1,5147.96
2,Tipo_B,SANTIAGO CHILE,EX,2011-11-08,1,6117.61
2,Tipo_B,SANTIAGO CHILE,EX,2011-11-08,1,15326.1116
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-11-08,1,16016.65
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-11-08,1,20828
13,Tipo_H_2-5,CAMPO GRANDE,MS,2011-11-10,1,19680
9,Tipo_F_15-20,BARRA DO BUGRES,MT,2011-11-10,1,74620
9,Tipo_F_15-20,RIVERSUL,SP,2011-11-14,1,55350
9,Tipo_F_15-20,GUARDA-MOR,MG,2011-11-16,1,110700
9,Tipo_F_15-20,GUARDA-MOR,MG,2011-11-17,1,110700
9,Tipo_F_15-20,GUARDA-MOR,MG,2011-11-17,1,110700
13,Tipo_H_2-5,TREZE TILIAS,SC,2011-11-17,1,26269.1879
17,Tipo_J_2-8,TIETE,SP,2011-11-18,1,12300
1,Tipo_A,BOLIVIA,EX,2011-11-18,1,12138.1976
13,Tipo_H_2-5,PAICANDU,PR,2011-11-21,1,22550
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2011-11-22,1,37310
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2011-11-22,1,37310
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2011-11-22,1,34604
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2011-11-22,1,34604
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2011-11-22,1,34604
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2011-11-22,1,34604
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-11-23,1,22099
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-11-23,1,15908
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-11-23,1,24600
17,Tipo_J_2-8,ESTRELA,RS,2011-11-24,1,21046.776
17,Tipo_J_2-8,ESTRELA,RS,2011-11-24,1,13699.33
13,Tipo_H_2-5,CEZARINA,GO,2011-11-25,1,16195
13,Tipo_H_2-5,GOIANIA,GO,2011-11-25,1,24600
17,Tipo_J_2-8,AGUADULDE,EX,2011-11-28,1,13797.32
14,Tipo_H_6-10,AGUADULDE,EX,2011-11-28,1,22969.84
1,Tipo_A,AGUADULDE,EX,2011-11-28,1,9866.24
2,Tipo_B,OSASCO,SP,2011-11-28,1,32800
14,Tipo_H_6-10,CAMPINAS,SP,2011-11-28,1,18450
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-11-29,1,24600
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-11-29,1,26261.73
13,Tipo_H_2-5,PANAMBI,RS,2011-11-29,1,28271.6361
13,Tipo_H_2-5,LAJEADO,RS,2011-12-01,1,26008.2598
16,Tipo_I,PATROCINIO,MG,2011-12-01,1,11645.23
1,Tipo_A,BARBOSA FERRAZ,PR,2011-12-02,1,12300
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-12-08,1,42618.1593
7,Tipo_F_0-11,ANDRADINA,SP,2011-12-09,1,32472.656
11,Tipo_F_25-27,VILA BELA DA SAN,MT,2011-12-09,1,123000
13,Tipo_H_2-5,SARANDI,PR,2011-12-12,1,26269.1879
13,Tipo_H_2-5,MOCOCA,SP,2011-12-13,1,13272.9382
17,Tipo_J_2-8,BARRA DO QUARAI,RS,2011-12-13,1,27470
2,Tipo_B,MANAUS,AM,2011-12-14,1,9965.46
13,Tipo_H_2-5,MOCOCA,SP,2011-12-14,1,19815.3
13,Tipo_H_2-5,MOCOCA,SP,2011-12-14,1,14704.4983
13,Tipo_H_2-5,MOCOCA,SP,2011-12-14,1,14704.4983
13,Tipo_H_2-5,MOCOCA,SP,2011-12-14,1,22857.3975
19,Tipo_K,MANAUS,AM,2011-12-14,1,12241.8661
2,Tipo_B,SANTA CRUZ DE LA,EX,2011-12-16,1,28261.997
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-12-16,1,26261.73
13,Tipo_H_2-5,PATOS DE MINAS,MG,2011-12-16,1,26261.73
14,Tipo_H_6-10,BEBEDOURO,SP,2011-12-16,1,16400
14,Tipo_H_6-10,PATOS DE MINAS,MG,2011-12-16,1,43936.01
1,Tipo_A,GUARUJA,SP,2011-12-20,1,11630.839
1,Tipo_A,GUARUJA,SP,2011-12-20,1,11630.839
1,Tipo_A,GUARUJA,SP,2011-12-20,1,11630.839
1,Tipo_A,GUARUJA,SP,2011-12-20,1,11630.839
14,Tipo_H_6-10,MOCOCA,SP,2011-12-20,1,27689.0876
14,Tipo_H_6-10,MOCOCA,SP,2011-12-22,1,34850
7,Tipo_F_0-11,SANTA TEREZA DE,GO,2011-12-23,1,47478
13,Tipo_H_2-5,FORMOSA,GO,2011-12-23,1,26389.3302
7,Tipo_F_0-11,MOREIRA SALES,PR,2011-12-23,1,34440
7,Tipo_F_0-11,ITUIUTABA,MG,2011-12-26,1,52890
7,Tipo_F_0-11,RIO BRILHANTE,MS,2011-12-27,1,40180
9,Tipo_F_15-20,RIOLANDIA,SP,2011-12-27,1,68675
1,Tipo_A,PRESIDENTE PRUDE,SP,2012-01-05,1,11480
13,Tipo_H_2-5,PIRES DO RIO,GO,2012-01-06,1,22140
13,Tipo_H_2-5,VARGEM GRANDE DO,SP,2012-01-10,1,24757.85
13,Tipo_H_2-5,CARLOS BARBOSA,RS,2012-01-11,1,28536
14,Tipo_H_6-10,QUADRA,SP,2012-01-11,1,36080
2,Tipo_B,TATUI,SP,2012-01-12,1,20910
13,Tipo_H_2-5,MOCOCA,SP,2012-01-12,1,22857.3975
13,Tipo_H_2-5,MOCOCA,SP,2012-01-12,1,22857.3975
14,Tipo_H_6-10,MOCOCA,SP,2012-01-16,1,27689.0876
9,Tipo_F_15-20,TANGARA DA SERRA,MT,2012-01-17,1,46208.0824
9,Tipo_F_15-20,TANGARA DA SERRA,MT,2012-01-17,1,46208.0824
19,Tipo_K,APORE,GO,2012-01-20,1,19803
17,Tipo_J_2-8,PATOS DE MINAS,MG,2012-01-25,1,14270.3124
17,Tipo_J_2-8,PATOS DE MINAS,MG,2012-01-25,1,14270.3124
1,Tipo_A,ESTRELA,RS,2012-01-30,1,11089.68
1,Tipo_A,GUARABIRA,PB,2012-01-30,1,11480
2,Tipo_B,GUARABIRA,PB,2012-01-30,1,22140
14,Tipo_H_6-10,GUARABIRA,PB,2012-01-30,1,28700
2,Tipo_B,PATOS DE MINAS,MG,2012-01-31,1,5574.7208
7,Tipo_F_0-11,PATOS DE MINAS,MG,2012-01-31,1,26322.8323
13,Tipo_H_2-5,VARGEM GRANDE DO,SP,2012-02-01,1,20232.68
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2012-02-02,1,31945.7773
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2012-02-02,1,31945.7773
7,Tipo_F_0-11,TANGARA DA SERRA,MT,2012-02-02,1,31945.7773
19,Tipo_K,PORTO FERREIRA,SP,2012-02-06,1,9430
1,Tipo_A,TAQUARIVAI,SP,2012-02-07,1,6970
2,Tipo_B,PORANGATU,GO,2012-02-08,1,9998.4199
7,Tipo_F_0-11,PORANGATU,GO,2012-02-08,1,31009.12
13,Tipo_H_2-5,GUAPO,GO,2012-02-08,1,20500
1,Tipo_A,VIDEIRA,SC,2012-02-08,1,10083.13
14,Tipo_H_6-10,INDEPENDENCIA,RS,2012-02-08,1,43824.2891
7,Tipo_F_0-11,JATEI,MS,2012-02-09,1,45100
17,Tipo_J_2-8,SANTA ISABEL,SP,2012-02-09,1,15156.47
1,Tipo_A,DRACENA,SP,2012-02-13,1,11043.76
1,Tipo_A,PELOTAS,RS,2012-02-14,1,12762.89
