CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Quantidade,Valor
7,Tipo_F_0-11,JUARA,MT,2015-09-01,1,58470.10000000
4,Tipo_D,ALTA FLORESTA,MT,2020-04-27,1,15190.50000000
1,Tipo_A,POSSE,GO,2015-05-18,1,19311
12,Tipo_G,POSSE,GO,2015-05-18,1,11910.50000000
17,Tipo_J_2-8,POSSE,GO,2015-05-26,1,22960
4,Tipo_D,POSSE,GO,2015-06-09,1,29233
14,Tipo_H_6-10,POSSE,GO,2015-07-06,1,31611
7,Tipo_F_0-11,POSSE,GO,2015-07-06,1,47644.87000000
6,Tipo_F_Mini,POSSE,GO,2015-07-06,1,18780.05000000
14,Tipo_H_6-10,POSSE,GO,2015-07-14,1,36777
14,Tipo_H_6-10,POSSE,GO,2015-09-15,1,32673.72000000
7,Tipo_F_0-11,POSSE,GO,2015-09-15,1,39628.96000000
6,Tipo_F_Mini,POSSE,GO,2016-05-20,1,18761.60000000
7,Tipo_F_0-11,POSSE,GO,2016-06-07,1,62730
13,Tipo_H_2-5,POSSE,GO,2016-06-29,1,31128.84000000
1,Tipo_A,POSSE,GO,2016-07-22,1,18847.70000000
17,Tipo_J_2-8,POSSE,GO,2016-07-22,1,18245
18,Tipo_J_9,POSSE,GO,2016-07-27,1,46945
7,Tipo_F_0-11,POSSE,GO,2016-08-29,1,58015
18,Tipo_J_9,POSSE,GO,2016-08-30,1,37410.86000000
14,Tipo_H_6-10,POSSE,GO,2016-09-16,1,34112
1,Tipo_A,POSSE,GO,2017-02-10,1,20467.20000000
4,Tipo_D,POSSE,GO,2017-08-02,1,33210
4,Tipo_D,POSSE,GO,2017-11-09,1,33321.11000000
4,Tipo_D,POSSE,GO,2017-11-27,1,33172.69000000
18,Tipo_J_9,POSSE,GO,2017-12-21,1,51950.69000000
7,Tipo_F_0-11,POSSE,GO,2018-05-22,1,49200
8,Tipo_F_0-11_Z,POSSE,GO,2019-07-25,1,47771.97000000
8,Tipo_F_0-11_Z,POSSE,GO,2019-10-24,1,58224.10000000
7,Tipo_F_0-11,POSSE,GO,2020-07-29,1,41616.23000000
1,Tipo_A,ERECHIM,RS,2015-06-03,1,11862.42750000
13,Tipo_H_2-5,CHAPADAO DO SUL,MS,2015-05-27,1,41150.88000000
18,Tipo_J_9,CACHOEIRA DO SUL,RS,2020-12-03,1,42025
13,Tipo_H_2-5,POUSO ALEGRE,MG,2016-11-18,1,34727
11,Tipo_F_25-27,CAMPESTRE DO MARANHAO,MA,2016-05-09,1,250983.55000000
1,Tipo_A,PONTA GROSSA,PR,2015-05-22,1,19457.04610000
1,Tipo_A,PONTA GROSSA,PR,2015-08-21,1,14177.16860000
2,Tipo_B,PONTA GROSSA,PR,2015-10-26,1,14217.16000000
13,Tipo_H_2-5,PONTA GROSSA,PR,2019-01-30,1,37378.47000000
15,Tipo_H_12-15,PONTA GROSSA,PR,2019-06-18,1,74456
13,Tipo_H_2-5,PONTA GROSSA,PR,2019-10-30,1,32588.27600000
14,Tipo_H_6-10,PONTA GROSSA,PR,2019-11-05,1,69661.29600000
13,Tipo_H_2-5,PONTA GROSSA,PR,2019-12-18,1,22550
14,Tipo_H_6-10,PONTA GROSSA,PR,2019-12-20,1,47355
1,Tipo_A,PONTA GROSSA,PR,2020-09-03,1,18819
1,Tipo_A,UBERLÂNDIA,MG,2020-02-13,1,22632
15,Tipo_H_12-15,UBERLÂNDIA,MG,2020-04-01,1,59532
7,Tipo_F_0-11,UBERLÂNDIA,MG,2020-06-10,1,41341.12000000
14,Tipo_H_6-10,UBERABA,MG,2016-02-16,1,38039.80000000
18,Tipo_J_9,SONORA,MS,2016-06-30,1,98400
18,Tipo_J_9,SONORA,MS,2017-10-16,1,98400
18,Tipo_J_9,SONORA,MS,2020-10-26,1,24600
11,Tipo_F_25-27,IPIRANGA DO NORTE,MT,2017-06-08,1,243195.60000000
1,Tipo_A,ASSIS,SP,2015-12-02,1,13772.72000000
1,Tipo_A,ASSIS,SP,2015-12-03,1,13772.72000000
9,Tipo_F_15-20,SÃO JOSÉ DO RIO PRETO,SP,2015-05-21,1,77532.64000000
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2015-06-24,1,34419.50000000
13,Tipo_H_2-5,SÃO JOSÉ DO RIO PRETO,SP,2015-07-14,1,26650
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2015-08-06,1,31592.55000000
13,Tipo_H_2-5,SÃO JOSÉ DO RIO PRETO,SP,2015-08-17,1,27535.60000000
13,Tipo_H_2-5,SÃO JOSÉ DO RIO PRETO,SP,2016-01-21,1,27535.60000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2016-02-11,1,36572
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2016-02-26,1,37120.99000000
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2016-03-04,1,30153.86000000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2016-06-09,1,17525.45000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2016-08-16,1,44801.52000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2016-10-31,1,43414.90000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2016-11-17,1,37658.50000000
4,Tipo_D,SÃO JOSÉ DO RIO PRETO,SP,2017-05-04,1,14237.66000000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2017-06-02,1,28454
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2017-06-13,1,43401.78000000
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2017-08-17,1,42782.68000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2017-08-17,1,37225.95000000
4,Tipo_D,SÃO JOSÉ DO RIO PRETO,SP,2017-09-26,1,13954.35000000
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2017-10-09,1,56990
13,Tipo_H_2-5,SÃO JOSÉ DO RIO PRETO,SP,2017-11-20,1,29476.95000000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2017-12-27,1,25298.55800000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2018-01-29,1,18290.10000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-03-23,1,34899.20000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-04-16,1,36109.15510000
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2018-05-03,1,32919.31000000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2018-05-03,1,19506.57000000
4,Tipo_D,SÃO JOSÉ DO RIO PRETO,SP,2018-05-04,1,13251.20000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-05-30,1,37225.95000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-06-13,1,46155.34000000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2018-06-20,1,20319.19000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-07-16,1,38636.76000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-07-23,1,37225.95000000
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2018-08-13,1,20319.60000000
4,Tipo_D,SÃO JOSÉ DO RIO PRETO,SP,2018-08-22,1,13948.20000000
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2018-09-24,1,41492
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-10-29,1,39237.41000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2018-11-27,1,37225.95000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-01-17,1,37225.95000000
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2019-01-22,1,65928
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-02-27,1,37225.95000000
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2019-04-10,1,32923
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-05-06,1,49232.80000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-05-23,1,48585
4,Tipo_D,SÃO JOSÉ DO RIO PRETO,SP,2019-06-07,1,13960.50000000
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2019-06-12,1,43132
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-06-13,1,50052.80000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-06-24,1,39187.80000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-08-27,1,37269
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-09-03,1,62197
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-09-30,1,37269
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-10-16,1,37269
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-10-25,1,37269
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2019-10-29,1,65743.50000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2019-10-29,1,37269
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2019-12-04,1,41287
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-04-08,1,37269
2,Tipo_B,SÃO JOSÉ DO RIO PRETO,SP,2020-05-07,1,48298
17,Tipo_J_2-8,SÃO JOSÉ DO RIO PRETO,SP,2020-05-28,1,21320
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2020-07-01,1,52295.50000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-08-12,1,37638
14,Tipo_H_6-10,SÃO JOSÉ DO RIO PRETO,SP,2020-08-18,1,48216
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2020-08-31,1,50225
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-08-31,1,37269
8,Tipo_F_0-11_Z,SÃO JOSÉ DO RIO PRETO,SP,2020-09-18,1,50225
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-09-29,1,46166
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-10-22,1,37269
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-10-22,1,37269
18,Tipo_J_9,SÃO JOSÉ DO RIO PRETO,SP,2020-11-10,1,50616.96000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-11-13,1,38171
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-11-13,1,37269
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-11-27,1,37269
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-11-27,1,47894.56000000
7,Tipo_F_0-11,SÃO JOSÉ DO RIO PRETO,SP,2020-12-01,1,46157.80000000
7,Tipo_F_0-11,FERNANDOPOLIS,SP,2016-08-05,1,44940.10000000
7,Tipo_F_0-11,FERNANDOPOLIS,SP,2017-05-22,1,57309.99270000
8,Tipo_F_0-11_Z,FERNANDOPOLIS,SP,2018-03-06,1,41820
14,Tipo_H_6-10,FERNANDOPOLIS,SP,2018-06-08,1,38683.50000000
15,Tipo_H_12-15,FERNANDOPOLIS,SP,2018-07-13,1,50584.98000000
8,Tipo_F_0-11_Z,FERNANDOPOLIS,SP,2018-08-24,1,41865.51000000
7,Tipo_F_0-11,FERNANDOPOLIS,SP,2019-02-27,1,37225.95000000
17,Tipo_J_2-8,FERNANDOPOLIS,SP,2019-12-09,1,23939.90000000
7,Tipo_F_0-11,FERNANDOPOLIS,SP,2019-12-23,1,59081
8,Tipo_F_0-11_Z,FERNANDOPOLIS,SP,2020-07-31,1,53710
17,Tipo_J_2-8,FERNANDOPOLIS,SP,2020-11-06,1,20643.50000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2016-06-01,1,22058
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2016-09-20,1,37647.43000000
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2017-02-15,1,47149.59000000
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2017-05-02,1,48749
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2017-05-23,1,50609.17000000
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2017-08-24,1,37613.40000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2017-09-18,1,28135.81130000
17,Tipo_J_2-8,PRESIDENTE PRUDENTE,SP,2017-10-18,1,27028.43000000
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2017-11-29,1,59450
17,Tipo_J_2-8,PRESIDENTE PRUDENTE,SP,2018-01-31,1,19249.91000000
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2018-06-19,1,37225.95000000
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2018-06-26,1,50902.73000000
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2018-08-07,1,61852.19000000
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2018-09-20,1,43847.65500000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2018-12-07,1,12730.50000000
17,Tipo_J_2-8,PRESIDENTE PRUDENTE,SP,2018-12-07,1,25953
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2018-12-18,1,12730.50000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2018-12-18,1,12730.50000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2018-12-18,1,12730.50000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2018-12-18,1,12730.50000000
17,Tipo_J_2-8,PRESIDENTE PRUDENTE,SP,2018-12-21,1,27039.50000000
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2019-08-28,1,66297
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2019-09-03,1,55063
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2019-12-04,1,41287
17,Tipo_J_2-8,PRESIDENTE PRUDENTE,SP,2019-12-20,1,27265
1,Tipo_A,PRESIDENTE PRUDENTE,SP,2020-02-14,1,21689
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2020-04-30,1,57523
8,Tipo_F_0-11_Z,PRESIDENTE PRUDENTE,SP,2020-05-07,1,41287
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2020-06-03,1,47027
17,Tipo_J_2-8,PRESIDENTE PRUDENTE,SP,2020-07-07,1,28495
7,Tipo_F_0-11,PRESIDENTE PRUDENTE,SP,2020-07-27,1,46166
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2020-09-29,1,15211
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2020-09-29,1,13498.02000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2020-09-29,1,14453.32000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2020-09-29,1,14453.32000000
4,Tipo_D,PRESIDENTE PRUDENTE,SP,2020-09-29,1,13498.02000000
2,Tipo_B,PRESIDENTE PRUDENTE,SP,2020-10-20,1,44854
8,Tipo_F_0-11_Z,OURINHOS,SP,2020-08-31,1,40877
1,Tipo_A,ABAETETUBA,PA,2018-05-16,1,24907.50000000
1,Tipo_A,CACAPAVA,SP,2020-05-12,1,23893.16000000
18,Tipo_J_9,GLICERIO,SP,2018-05-22,1,48790
11,Tipo_F_25-27,PORANGATU,GO,2015-04-15,1,155800
9,Tipo_F_15-20,PORANGATU,GO,2015-06-09,1,94013
4,Tipo_D,PORANGATU,GO,2015-09-17,1,26382.51600000
4,Tipo_D,PORANGATU,GO,2015-11-09,1,21578.30000000
2,Tipo_B,PORANGATU,GO,2016-04-27,1,39854.61170000
14,Tipo_H_6-10,PORANGATU,GO,2016-08-24,1,44856.26730000
14,Tipo_H_6-10,IPAMERI,GO,2020-07-27,1,61500
7,Tipo_F_0-11,LONDRINA,PR,2017-11-14,1,40904.88000000
9,Tipo_F_15-20,NANUQUE,MG,2015-10-19,1,111611.02000000
13,Tipo_H_2-5,ORLÂNDIA,SP,2019-10-02,1,28823
4,Tipo_D,DRACENA,SP,2019-01-21,1,14227
4,Tipo_D,DRACENA,SP,2019-06-27,1,35358.40000000
4,Tipo_D,DRACENA,SP,2019-06-27,1,35358.40000000
7,Tipo_F_0-11,SORRISO,MT,2016-08-31,1,66089.78600000
7,Tipo_F_0-11,ALTA FLORESTA,MT,2016-02-11,1,58468.46000000
4,Tipo_D,ALTA FLORESTA,MT,2016-08-16,1,21958.62830000
4,Tipo_D,ALTA FLORESTA,MT,2016-12-02,1,8371.79000000
4,Tipo_D,ALTA FLORESTA,MT,2017-03-23,1,12607.50000000
1,Tipo_A,ALTA FLORESTA,MT,2017-04-25,1,19475.21320000
4,Tipo_D,ALTA FLORESTA,MT,2017-07-12,1,12853.09000000
4,Tipo_D,ALTA FLORESTA,MT,2017-07-25,1,12476.71000000
4,Tipo_D,ALTA FLORESTA,MT,2018-05-04,1,12857.60000000
9,Tipo_F_15-20,ALTA FLORESTA,MT,2018-05-17,1,90409.10000000
7,Tipo_F_0-11,VILHENA,RO,2015-05-28,1,42332.50000000
7,Tipo_F_0-11,VILHENA,RO,2015-06-17,1,42332.50000000
4,Tipo_D,VILHENA,RO,2015-11-24,1,27453.60000000
7,Tipo_F_0-11,VILHENA,RO,2015-11-24,1,45238.17000000
2,Tipo_B,VILHENA,RO,2016-09-14,1,43913.46000000
9,Tipo_F_15-20,VILHENA,RO,2017-05-26,1,78310
14,Tipo_H_6-10,ARAPOTI,PR,2015-04-24,1,39818.56860000
2,Tipo_B,ARAPOTI,PR,2015-11-11,1,19967.82000000
17,Tipo_J_2-8,CASTRO,PR,2015-06-30,1,17239.31100000
8,Tipo_F_0-11_Z,TANGARA DA SERRA,MT,2020-06-18,1,59860
8,Tipo_F_0-11_Z,TANGARA DA SERRA,MT,2020-10-14,1,57605
18,Tipo_J_9,PATROCINIO,MG,2017-05-05,1,42599
1,Tipo_A,CARÁGUATATUBA,SP,2017-10-09,1,18040
1,Tipo_A,CARÁGUATATUBA,SP,2018-05-04,1,26240
6,Tipo_F_Mini,FORMIGA,MG,2017-08-30,1,16144.16000000
17,Tipo_J_2-8,MONTENEGRO,RS,2015-11-10,1,16615.30740000
1,Tipo_A,ITATIBA,SP,2019-06-27,1,26650
14,Tipo_H_6-10,PEIXE,TO,2020-06-03,1,46002
8,Tipo_F_0-11_Z,ALTO PARAISO,PR,2020-02-27,1,75440
1,Tipo_A,TARUMA,SP,2015-06-30,1,18491
9,Tipo_F_15-20,TARUMA,SP,2018-08-17,1,159080
12,Tipo_G,SÃO MIGUEL DO OESTE,SC,2015-04-29,1,11070
11,Tipo_F_25-27,NOVO MUNDO,MT,2020-01-15,1,197524.06000000
1,Tipo_A,CAMPOS NOVOS,SC,2017-05-31,1,16646
1,Tipo_A,CAMPOS NOVOS,SC,2017-10-31,1,14801
17,Tipo_J_2-8,AVARE,SP,2015-10-21,1,22404.04000000
15,Tipo_H_12-15,JUINA,MT,2015-05-15,1,44677.70000000
15,Tipo_H_12-15,JUINA,MT,2015-05-15,1,43755.20000000
1,Tipo_A,JUINA,MT,2015-05-22,1,17666.90000000
1,Tipo_A,JUINA,MT,2015-05-22,1,17666.90000000
7,Tipo_F_0-11,JUINA,MT,2015-07-02,1,36387.50000000
7,Tipo_F_0-11,JUINA,MT,2015-07-02,1,66135.05000000
1,Tipo_A,JUINA,MT,2015-08-28,1,19999.80000000
4,Tipo_D,JUINA,MT,2015-11-26,1,21578.30000000
4,Tipo_D,JUINA,MT,2016-12-02,1,11440.64000000
1,Tipo_A,SANTA CRUZ DO RIO PARDO,SP,2019-06-12,1,17507
17,Tipo_J_2-8,SANTA CRUZ DO RIO PARDO,SP,2019-09-10,1,27880
1,Tipo_A,SANTA CRUZ DO RIO PARDO,SP,2020-04-24,1,18429.50000000
1,Tipo_A,UNAI,MG,2019-05-17,1,28290
1,Tipo_A,ITU,SP,2016-02-05,1,13773.13000000
1,Tipo_A,CAMPO GRANDE,MS,2018-10-10,1,24244.12000000
14,Tipo_H_6-10,ITAPETININGA,SP,2015-05-14,1,37310
6,Tipo_F_Mini,ITAPETININGA,SP,2015-08-18,1,17300.36000000
14,Tipo_H_6-10,ITAPETININGA,SP,2015-11-10,1,42271
4,Tipo_D,PONTA PORA,MS,2017-11-20,1,11275
4,Tipo_D,ARÁGUAINA,TO,2015-04-16,1,22222
8,Tipo_F_0-11_Z,JUSSARA,GO,2017-06-27,1,44147.16000000
4,Tipo_D,JUSSARA,GO,2018-01-30,1,12951.90000000
17,Tipo_J_2-8,JUSSARA,GO,2019-01-16,1,28678.68000000
17,Tipo_J_2-8,JUSSARA,GO,2019-05-30,1,28679.50000000
4,Tipo_D,JUSSARA,GO,2019-08-09,1,16874.78000000
14,Tipo_H_6-10,JUSSARA,GO,2019-08-28,1,36829.89000000
4,Tipo_D,GOIÂNIA,GO,2015-05-07,1,21594.70000000
13,Tipo_H_2-5,GOIÂNIA,GO,2015-05-13,1,38048
6,Tipo_F_Mini,GOIÂNIA,GO,2015-09-08,1,18117.90000000
14,Tipo_H_6-10,GOIÂNIA,GO,2017-10-31,1,53568.55000000
4,Tipo_D,GOIÂNIA,GO,2018-05-09,1,34517.90000000
13,Tipo_H_2-5,GOIÂNIA,GO,2019-10-18,1,31859.05000000
4,Tipo_D,GOIÂNIA,GO,2020-01-29,1,29770.92000000
8,Tipo_F_0-11_Z,GOIÂNIA,GO,2020-05-26,1,55653.40000000
19,Tipo_K,OSVALDO CRUZ,SP,2015-12-14,1,16263.47000000
4,Tipo_D,OSVALDO CRUZ,SP,2016-05-24,1,23267.91000000
4,Tipo_D,OSVALDO CRUZ,SP,2016-06-09,1,23267.91000000
4,Tipo_D,OSVALDO CRUZ,SP,2017-01-10,1,21590.60000000
1,Tipo_A,OSVALDO CRUZ,SP,2017-07-18,1,14349.24970000
1,Tipo_A,OSVALDO CRUZ,SP,2019-01-21,1,17035.50000000
7,Tipo_F_0-11,OSVALDO CRUZ,SP,2019-10-07,1,45059
15,Tipo_H_12-15,FRUTAL,MG,2017-07-20,1,75030
13,Tipo_H_2-5,TEOFILO OTONI,MG,2015-06-23,1,29315
14,Tipo_H_6-10,TEOFILO OTONI,MG,2015-12-18,1,32673.50270000
17,Tipo_J_2-8,TEOFILO OTONI,MG,2016-05-25,1,25183.84000000
1,Tipo_A,TEOFILO OTONI,MG,2016-09-21,1,13079
13,Tipo_H_2-5,TEOFILO OTONI,MG,2019-05-13,1,38804.45000000
7,Tipo_F_0-11,ALTA FLORESTA,MT,2016-06-27,1,52623.50000000
8,Tipo_F_0-11_Z,ALTA FLORESTA,MT,2017-12-21,1,48605.50000000
4,Tipo_D,ALTA FLORESTA,MT,2018-06-13,1,13571
8,Tipo_F_0-11_Z,ALTA FLORESTA,MT,2020-04-28,1,63755
8,Tipo_F_0-11_Z,ALTA FLORESTA,MT,2020-06-19,1,57605
4,Tipo_D,ALTA FLORESTA,MT,2020-10-28,1,14231.10000000
18,Tipo_J_9,SÃO BORJA,RS,2018-12-04,1,48093
18,Tipo_J_9,URUGUAIANA,RS,2015-12-01,1,32670.97710000
7,Tipo_F_0-11,URUGUAIANA,RS,2015-12-15,1,60680
1,Tipo_A,URUGUAIANA,RS,2016-10-31,1,15252
4,Tipo_D,URUGUAIANA,RS,2016-11-28,1,11248.35000000
1,Tipo_A,URUGUAIANA,RS,2017-09-25,1,16441
1,Tipo_A,URUGUAIANA,RS,2018-03-09,1,17220
14,Tipo_H_6-10,TAIPU,RN,2015-12-11,1,74233.37000000
4,Tipo_D,TAIPU,RN,2015-12-11,1,31546.63000000
13,Tipo_H_2-5,UBERLÂNDIA,MG,2015-06-12,1,23549.58000000
4,Tipo_D,UBERABA,MG,2015-05-08,1,21005.85800000
3,Tipo_C,RIBAS DO RIO PARDO,MS,2018-05-30,1,131200
4,Tipo_D,SINOP,MT,2015-04-08,1,18122
7,Tipo_F_0-11,SINOP,MT,2015-04-08,1,34365.79000000
4,Tipo_D,SINOP,MT,2015-04-10,1,18122
7,Tipo_F_0-11,SINOP,MT,2015-04-10,1,32647.48000000
7,Tipo_F_0-11,SINOP,MT,2015-05-12,1,40212.39000000
7,Tipo_F_0-11,SINOP,MT,2015-05-12,1,32647.48000000
7,Tipo_F_0-11,SINOP,MT,2015-05-26,1,51988
4,Tipo_D,SINOP,MT,2016-01-29,1,22853.40000000
7,Tipo_F_0-11,SINOP,MT,2016-05-13,1,48831
9,Tipo_F_15-20,SINOP,MT,2016-05-26,1,105480.70000000
7,Tipo_F_0-11,SINOP,MT,2016-05-26,1,63111.30000000
7,Tipo_F_0-11,SINOP,MT,2016-07-01,1,46740
17,Tipo_J_2-8,SINOP,MT,2016-07-14,1,23811.98000000
2,Tipo_B,SINOP,MT,2016-09-14,1,36648.05500000
4,Tipo_D,SINOP,MT,2016-11-30,1,9328.73000000
1,Tipo_A,SINOP,MT,2016-12-23,1,18596.37000000
19,Tipo_K,SINOP,MT,2016-12-23,1,14901.86000000
7,Tipo_F_0-11,SINOP,MT,2017-03-17,1,60662.37000000
7,Tipo_F_0-11,SINOP,MT,2017-03-31,1,60662.37000000
1,Tipo_A,SINOP,MT,2017-11-20,1,21379.04000000
7,Tipo_F_0-11,SINOP,MT,2018-02-26,1,55700.63200000
8,Tipo_F_0-11_Z,SINOP,MT,2018-04-12,1,43050
7,Tipo_F_0-11,SINOP,MT,2018-04-30,1,66324.06000000
8,Tipo_F_0-11_Z,SINOP,MT,2018-05-09,1,52117.15000000
8,Tipo_F_0-11_Z,SINOP,MT,2018-05-11,1,41530.13000000
8,Tipo_F_0-11_Z,SINOP,MT,2018-06-11,1,51053.61000000
8,Tipo_F_0-11_Z,SINOP,MT,2019-02-06,1,65120.30000000
8,Tipo_F_0-11_Z,SINOP,MT,2019-02-11,1,41082
17,Tipo_J_2-8,SINOP,MT,2019-02-19,1,28380.20000000
8,Tipo_F_0-11_Z,SINOP,MT,2019-06-26,1,57076.10000000
8,Tipo_F_0-11_Z,SINOP,MT,2019-11-01,1,43460
8,Tipo_F_0-11_Z,SINOP,MT,2020-01-28,1,43050
8,Tipo_F_0-11_Z,SINOP,MT,2020-04-30,1,55719
8,Tipo_F_0-11_Z,ANASTACIO,MS,2017-02-15,1,51250
4,Tipo_D,ANASTACIO,MS,2017-12-07,1,27315.02000000
4,Tipo_D,ANASTACIO,MS,2018-07-20,1,13774.77000000
8,Tipo_F_0-11_Z,ANASTACIO,MS,2018-10-17,1,54376.25000000
17,Tipo_J_2-8,ANASTACIO,MS,2018-11-21,1,23288
7,Tipo_F_0-11,GOVERNADOR VALADARES,MG,2015-06-12,1,56613.82500000
14,Tipo_H_6-10,MONTES CLAROS,MG,2015-05-20,1,40467
14,Tipo_H_6-10,MONTES CLAROS,MG,2015-06-18,1,42230
14,Tipo_H_6-10,MONTES CLAROS,MG,2015-06-18,1,42230
6,Tipo_F_Mini,MONTES CLAROS,MG,2016-05-13,1,19126.50000000
13,Tipo_H_2-5,MONTES CLAROS,MG,2016-07-29,1,31409.28000000
